Model Name,Color,Storage,SKU Code,Product Price,Original Price,Financing Option,Badge,Offers,Product Rating,Number of Ratings,Stock Status,Product URL
"85"" Crystal UHD U8000F 4K Smart TV",Default,"50""",UN50U8000FFXZC,$549.99,Not Available,From $17.74/mo for 36 mos,None,None,4.5,3407,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8000f-50-inch-crystal-uhd-4k-smart-tv-un50u8000ffxzc/
"85"" Crystal UHD U8000F 4K Smart TV",Default,"43""",UN43U8000FFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,3407,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/u8000f-43-inch-crystal-uhd-4k-smart-tv-un43u8000ffxzc/
"75"" QLED Q6F 4K Smart TV",Default,"75""",QN75Q6FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.6,490,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q6f-75-inch-qled-4k-smart-tv-qn75q6faafxzc/
"75"" QLED Q6F 4K Smart TV",Default,"65""",QN65Q6FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.6,490,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q6f-65-inch-qled-4k-smart-tv-qn65q6faafxzc/
"75"" QLED Q6F 4K Smart TV",Default,"55""",QN55Q6FAAFXZC,Not Available,Not Available,Not Applicable,None,None,4.6,490,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q6f-55-inch-qled-4k-smart-tv-qn55q6faafxzc/
98 Inch Crystal UHD DU9000 4K Tizen OS Smart TV,Default,"98""",UN98DU9000FXZC,Not Available,Not Available,Not Applicable,None,None,4.7,330,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du9000-98-inch-crystal-uhd-4k-tizen-os-smart-tv-un98du9000fxzc/
"75"" Neo QLED QN85F 4K Samsung Vision AI Smart TV",Default,"75""",QN75QN85FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.9,39,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q85f-75-inch-neo-qled-4k-mini-led-smart-tv-qn75qn85fafxzc/
"75"" Neo QLED QN85F 4K Samsung Vision AI Smart TV",Default,"65""",QN65QN85FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.9,39,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q85f-65-inch-neo-qled-4k-mini-led-smart-tv-qn65qn85fafxzc/
"75"" Neo QLED QN85F 4K Samsung Vision AI Smart TV",Default,"55""",QN55QN85FAFXZC,Not Available,Not Available,Not Applicable,None,None,4.9,39,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q85f-55-inch-neo-qled-4k-mini-led-smart-tv-qn55qn85fafxzc/
"115"" Micro RGB R95F 4K Samsung Vision AI Smart TV (2025)",Default,"115""",MRN115MR95FXZC,Not Available,Not Available,Not Applicable,None,None,5,2,In Stock,https://www.samsung.com/ca/tvs/micro-rgb/r95f-115-inch-mrn115mr95fxzc/
65 Inch Neo QLED 4K QN80D Tizen OS Smart TV,Default,Default,SAMS-6031913,Not Available,Not Available,Not Applicable,None,None,4.6,12,In Stock,https://www.samsung.com/ca/tvs/qled-tv/qn80d-65-inch-neo-qled-4k-tizen-os-smart-tv-qn65qn80dbfxzc/
85 Inch Crystal UHD DU6950 4K Tizen OS Smart TV (2024),Default,"85""",UN85DU6950FXZC,Not Available,Not Available,Not Applicable,None,None,4.3,33,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6950-85-inch-crystal-uhd-4k-tizen-os-smart-tv-un85du6950fxzc/
85 Inch Crystal UHD DU6950 4K Tizen OS Smart TV (2024),Default,"75""",UN75DU6950FXZC,Not Available,Not Available,Not Applicable,None,None,4.3,33,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6950-75-inch-crystal-uhd-4k-tizen-os-smart-tv-un75du6950fxzc/
55 Inch The Serif LS01D QLED 4K 360 All Round Design Smart ...,white,"65""",QN65LS01DAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,87,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-serif/ls01d-65-inch-white-qn65ls01dafxzc/
55 Inch The Serif LS01D QLED 4K 360 All Round Design Smart ...,white,"55""",QN55LS01DAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,87,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-serif/ls01d-55-inch-white-qn55ls01dafxzc/
43 Inch Crystal UHD DU6900 4K Tizen OS Smart TV,Default,"85""",UN85DU6900FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,2713,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6900-85-inch-crystal-uhd-4k-tizen-os-smart-tv-un85du6900fxzc/
43 Inch Crystal UHD DU6900 4K Tizen OS Smart TV,Default,"75""",UN75DU6900FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,2713,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6900-75-inch-crystal-uhd-4k-tizen-os-smart-tv-un75du6900fxzc/
43 Inch Crystal UHD DU6900 4K Tizen OS Smart TV,Default,"70""",UN70DU6900FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,2713,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6900-70-inch-crystal-uhd-4k-tizen-os-smart-tv-un70du6900fxzc/
43 Inch Crystal UHD DU6900 4K Tizen OS Smart TV,Default,"65""",UN65DU6900FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,2713,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6900-65-inch-crystal-uhd-4k-tizen-os-smart-tv-un65du6900fxzc/
43 Inch Crystal UHD DU6900 4K Tizen OS Smart TV,Default,"60""",UN60DU6900FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,2713,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6900-60-inch-crystal-uhd-4k-tizen-os-smart-tv-un60du6900fxzc/
43 Inch Crystal UHD DU6900 4K Tizen OS Smart TV,Default,"55""",UN55DU6900FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,2713,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6900-55-inch-crystal-uhd-4k-tizen-os-smart-tv-un55du6900fxzc/
43 Inch Crystal UHD DU6900 4K Tizen OS Smart TV,Default,"50""",UN50DU6900FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,2713,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6900-50-inch-crystal-uhd-4k-tizen-os-smart-tv-un50du6900fxzc/
43 Inch Crystal UHD DU6900 4K Tizen OS Smart TV,Default,"43""",UN43DU6900FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,2713,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du6900-43-inch-crystal-uhd-4k-tizen-os-smart-tv-un43du6900fxzc/
43 Inch Crystal UHD DU8000 4K Tizen OS Smart TV,Default,"85""",UN85DU8000FXZC,Not Available,Not Available,Not Applicable,None,None,4.5,973,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du8000-85-inch-crystal-uhd-4k-tizen-os-smart-tv-un85du8000fxzc/
43 Inch Crystal UHD DU8000 4K Tizen OS Smart TV,Default,"75""",UN75DU8000FXZC,Not Available,Not Available,Not Applicable,None,None,4.5,973,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du8000-75-inch-crystal-uhd-4k-tizen-os-smart-tv-un75du8000fxzc/
43 Inch Crystal UHD DU8000 4K Tizen OS Smart TV,Default,"65""",UN65DU8000FXZC,Not Available,Not Available,Not Applicable,None,None,4.5,973,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du8000-65-inch-crystal-uhd-4k-tizen-os-smart-tv-un65du8000fxzc/
43 Inch Crystal UHD DU8000 4K Tizen OS Smart TV,Default,"55""",UN55DU8000FXZC,Not Available,Not Available,Not Applicable,None,None,4.5,973,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du8000-55-inch-crystal-uhd-4k-tizen-os-smart-tv-un55du8000fxzc/
43 Inch Crystal UHD DU8000 4K Tizen OS Smart TV,Default,"50""",UN50DU8000FXZC,Not Available,Not Available,Not Applicable,None,None,4.5,973,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du8000-50-inch-crystal-uhd-4k-tizen-os-smart-tv-un50du8000fxzc/
43 Inch Crystal UHD DU8000 4K Tizen OS Smart TV,Default,"43""",UN43DU8000FXZC,Not Available,Not Available,Not Applicable,None,None,4.5,973,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du8000-43-inch-crystal-uhd-4k-tizen-os-smart-tv-un43du8000fxzc/
43 Inch Crystal UHD DU7100 4K Tizen OS Smart TV,Default,"85""",UN85DU7100FXZC,Not Available,Not Available,Not Applicable,None,None,4.6,365,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du7100-85-inch-crystal-uhd-4k-tizen-os-smart-tv-un85du7100fxzc/
43 Inch Crystal UHD DU7100 4K Tizen OS Smart TV,Default,"75""",UN75DU7100FXZC,Not Available,Not Available,Not Applicable,None,None,4.6,365,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du7100-75-inch-crystal-uhd-4k-tizen-os-smart-tv-un75du7100fxzc/
43 Inch Crystal UHD DU7100 4K Tizen OS Smart TV,Default,"70""",UN70DU7100FXZC,Not Available,Not Available,Not Applicable,None,None,4.6,365,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du7100-70-inch-crystal-uhd-4k-tizen-os-smart-tv-un70du7100fxzc/
43 Inch Crystal UHD DU7100 4K Tizen OS Smart TV,Default,"65""",UN65DU7100FXZC,Not Available,Not Available,Not Applicable,None,None,4.6,365,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du7100-65-inch-crystal-uhd-4k-tizen-os-smart-tv-un65du7100fxzc/
43 Inch Crystal UHD DU7100 4K Tizen OS Smart TV,Default,"60""",UN60DU7100FXZC,Not Available,Not Available,Not Applicable,None,None,4.6,365,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du7100-60-inch-crystal-uhd-4k-tizen-os-smart-tv-un60du7100fxzc/
43 Inch Crystal UHD DU7100 4K Tizen OS Smart TV,Default,"55""",UN55DU7100FXZC,Not Available,Not Available,Not Applicable,None,None,4.6,365,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du7100-55-inch-crystal-uhd-4k-tizen-os-smart-tv-un55du7100fxzc/
43 Inch Crystal UHD DU7100 4K Tizen OS Smart TV,Default,"50""",UN50DU7100FXZC,Not Available,Not Available,Not Applicable,None,None,4.6,365,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du7100-50-inch-crystal-uhd-4k-tizen-os-smart-tv-un50du7100fxzc/
43 Inch Crystal UHD DU7100 4K Tizen OS Smart TV,Default,"43""",UN43DU7100FXZC,Not Available,Not Available,Not Applicable,None,None,4.6,365,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/du7100-43-inch-crystal-uhd-4k-tizen-os-smart-tv-un43du7100fxzc/
"75"" The Terrace Partial Sun 4K Outdoor TV LST7T",Default,"75""",QN75LST7TAFXZC,Not Available,Not Available,Not Applicable,None,None,4.7,331,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-terrace/lst7t-75-inch-the-terrace-4k-smart-tv-titan-black-qn75lst7tafxzc/
43” The Sero LS05B,navy blue,"43""",QN43LS05BAFXZC,Not Available,Not Available,Not Applicable,None,None,4.8,94,In Stock,https://www.samsung.com/ca/lifestyle-tvs/the-sero/ls05b-43-inch-the-sero-qled-4k-smart-tv-navy-blue-qn43ls05bafxzc/
58 Inch Crystal UHD 4K Smart TV Powered by Tizen™ TU690T,Default,"60""",UN60TU690TFXZC,Not Available,Not Available,Not Applicable,None,None,4.4,403,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/tu690-60-inch-crystal-uhd-4k-smart-tv-un60tu690tfxzc/
"85"" Crystal UHD 4K Smart TV TU7000",Default,"85""",UN85TU7000FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,8638,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/tu7000-85-inch-crystal-uhd-4k-smart-tv-un85tu7000fxzc/
"85"" Crystal UHD 4K Smart TV TU7000",Default,"60""",UN60TU7000FXZC,Not Available,Not Available,Not Applicable,None,None,4.4,8638,In Stock,https://www.samsung.com/ca/tvs/uhd-4k-tv/tu7000-60-inch-crystal-uhd-4k-smart-tv-un60tu7000fxzc/
50 Inch QLED 4K Q80D Tizen OS Smart TV,Default,"85""",QN85Q80DAFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,713,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q80d-85-inch-qled-4k-tizen-os-smart-tv-qn85q80dafxzc/
50 Inch QLED 4K Q80D Tizen OS Smart TV,Default,"75""",QN75Q80DAFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,713,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q80d-75-inch-qled-4k-tizen-os-smart-tv-qn75q80dafxzc/
50 Inch QLED 4K Q80D Tizen OS Smart TV,Default,"65""",QN65Q80DAFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,713,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q80d-65-inch-qled-4k-tizen-os-smart-tv-qn65q80dafxzc/
50 Inch QLED 4K Q80D Tizen OS Smart TV,Default,"55""",QN55Q80DAFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,713,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q80d-55-inch-qled-4k-tizen-os-smart-tv-qn55q80dafxzc/
50 Inch QLED 4K Q80D Tizen OS Smart TV,Default,"50""",QN50Q80DAFXZC,Not Available,Not Available,Not Applicable,None,None,4.5,713,In Stock,https://www.samsung.com/ca/tvs/qled-tv/q80d-50-inch-qled-4k-tizen-os-smart-tv-qn50q80dafxzc/
